customer_id,age,gender,location,income_level,signup_date,loyalty_program,preferred_channel
C01396,54,Other,East Grace,high,2022-07-15,1,Offline
C01397,61,F,Lake Kimberlyberg,medium,2021-07-12,0,Offline
C01398,52,F,Josephstad,low,2022-02-19,1,Offline
C01399,59,M,Henryberg,low,2020-10-12,0,Offline
C01400,60,M,East Antonio,low,2020-09-11,1,Online
C01401,58,Other,West Stephaniebury,low,2023-04-02,0,Both
C01402,46,Other,Port James,low,2023-02-27,0,Online
C01403,19,Other,Camachofort,high,2020-10-02,0,Offline
C01404,42,M,Michellebury,medium,2022-12-04,1,Offline
C01405,52,F,Parsonsfurt,high,2021-10-26,0,Online
C01406,39,M,Phillipshire,low,2023-01-23,0,Offline
C01407,25,M,New Danielmouth,high,2022-07-11,1,Both
C01408,52,M,East Aprilfurt,medium,2023-07-08,0,Online
C01409,20,Other,New Paulton,low,2023-02-16,0,Offline
C01410,57,M,Scottport,low,2020-10-21,0,Online
C01411,29,Other,Stevenchester,low,2023-04-16,1,Online
C01412,47,Other,Lake Zacharyberg,low,2021-04-02,0,Online
C01413,25,F,Davishaven,medium,2021-12-21,0,Online
C01414,69,M,Port Brenda,medium,2020-06-24,1,Offline
C01415,25,Other,South Robert,medium,2023-10-21,0,Offline
C01416,68,M,East Shawnborough,medium,2021-12-01,0,Offline
C01417,22,M,Davismouth,low,2023-10-02,1,Online
C01418,62,F,Lake Jessica,medium,2022-12-10,1,Online
C01419,55,M,Lake Shannonstad,low,2020-05-21,1,Online
C01420,19,F,Acostahaven,low,2020-05-12,0,Online
C01421,23,Other,South Andrea,medium,2022-08-08,1,Offline
C01422,62,F,West Ariana,medium,2020-03-09,0,Online
C01423,58,F,East Misty,medium,2022-10-21,1,Online
C01424,29,Other,South Kylemouth,medium,2020-10-04,0,Both
C01425,49,Other,North Rachel,high,2021-03-24,1,Offline
C01426,44,M,New Kathytown,medium,2020-11-11,0,Online
C01427,51,M,Foleyside,medium,2021-12-13,0,Offline
C01428,67,Other,New Nicolebury,medium,2023-06-08,1,Online
C01429,30,M,Chavezmouth,medium,2020-12-02,1,Offline
C01430,29,M,East Nicoleview,medium,2020-05-03,0,Online
C01431,59,F,North Jack,low,2022-08-20,1,Offline
C01432,39,Other,Benjaminton,high,2020-03-26,1,Online
C01433,24,Other,Markland,low,2022-11-02,0,Online
C01434,68,M,South Victoriaburgh,medium,2020-03-17,0,Online
C01435,33,Other,Cherylshire,medium,2022-11-10,1,Offline
C01436,30,Other,South Kara,medium,2023-05-08,1,Online
C01437,67,M,North Kaylamouth,low,2021-07-13,0,Online
C01438,65,F,Wilkinschester,high,2021-07-26,1,Online
C01439,22,F,West Thomasville,medium,2023-08-03,0,Offline
C01440,27,M,Markchester,high,2022-12-15,1,Online
C01441,42,F,Lake Jason,low,2022-03-26,0,Both
C01442,40,F,New Jessicahaven,low,2020-03-31,0,Online
C01443,62,Other,Ramseyport,low,2020-05-16,0,Online
C01444,47,F,Jordanshire,medium,2021-10-25,1,Online
C01445,36,Other,Sarashire,low,2022-08-26,0,Both
C01446,53,M,Vasquezburgh,low,2022-02-10,1,Online
C01447,55,F,Lake Kelly,high,2023-10-04,1,Online
C01448,64,F,North Andrewville,medium,2020-10-27,0,Online
C01449,38,F,Port Christina,medium,2023-02-19,0,Both
C01450,18,F,Williamsstad,high,2021-10-06,0,Offline
C01451,64,Other,North Danielle,low,2022-05-20,1,Offline
C01452,69,Other,Jonathanland,high,2022-12-07,1,Offline
C01453,33,M,Williammouth,medium,2021-04-23,0,Both
C01454,64,F,North Ginamouth,high,2023-04-06,0,Offline
C01455,36,M,Port Gregorymouth,medium,2021-09-07,0,Online
C01456,48,Other,Sandrafort,low,2023-07-19,1,Both
C01457,65,Other,Roblesberg,low,2023-11-24,1,Offline
C01458,67,M,Lake Steven,high,2022-01-17,1,Online
C01459,68,F,Stevenchester,medium,2023-09-06,0,Both
C01460,22,F,Port Adrianashire,high,2023-12-12,1,Both
C01461,20,F,Angelatown,medium,2023-01-31,1,Both
C01462,57,Other,Laurenstad,medium,2020-11-19,0,Both
C01463,23,Other,West Mary,high,2020-04-12,0,Both
C01464,61,F,Simsburgh,high,2021-06-10,0,Offline
C01465,41,F,Lopezville,medium,2022-06-05,1,Offline
C01466,29,Other,Janetmouth,medium,2023-09-05,0,Both
C01467,63,M,West Robertfort,low,2023-01-07,1,Online
C01468,52,M,West Shannon,medium,2023-09-24,0,Both
C01469,66,M,New Kevin,low,2021-04-15,1,Both
C01470,61,F,Kristenborough,low,2020-06-23,0,Offline
C01471,40,F,South Williamfort,medium,2023-11-19,0,Offline
C01472,63,Other,East Matthew,medium,2023-11-06,1,Offline
C01473,57,F,Kimberlyberg,medium,2022-01-21,0,Online
C01474,47,M,Port Tonihaven,low,2023-04-10,0,Offline
C01475,22,M,East Jenny,low,2022-11-17,0,Both
C01476,27,F,Reeveshaven,low,2021-12-14,0,Both
C01477,58,M,West Sarahland,low,2020-06-28,0,Offline
C01478,40,F,Smallville,medium,2021-06-01,0,Offline
C01479,30,M,Andrewport,low,2022-03-19,0,Both
C01480,59,F,West James,medium,2022-09-19,1,Both
C01481,59,F,Amandamouth,medium,2021-03-21,1,Offline
C01482,37,Other,West Edwardview,low,2022-11-08,1,Online
C01483,68,F,New Anitaville,low,2020-06-26,1,Offline
C01484,67,M,Andreaview,low,2020-11-16,1,Offline
C01485,28,Other,Audreyburgh,high,2020-08-07,1,Online
C01486,29,Other,Christinamouth,medium,2020-04-20,0,Online
C01487,33,M,Williamstown,low,2022-04-19,1,Both
C01488,26,F,North Patrickland,low,2022-01-01,0,Online
C01489,53,Other,Whiteshire,low,2021-10-24,1,Offline
C01490,27,F,Jensenport,medium,2022-09-04,0,Both
C01491,37,M,Lake Katherine,high,2021-05-31,1,Offline
C01492,67,M,Port Kathyshire,high,2023-06-11,1,Online
C01493,18,Other,Port Leahmouth,medium,2020-07-23,1,Both
C01494,63,F,Collinsmouth,medium,2020-05-31,1,Both
C01495,60,M,East Douglas,medium,2021-12-31,1,Offline
C01496,62,M,Robertafurt,medium,2023-10-23,0,Online
C01497,61,Other,Kristinamouth,low,2020-10-11,0,Offline
C01498,57,M,Johnsonfort,medium,2021-12-05,0,Offline
C01499,21,Other,Timothyburgh,medium,2020-06-24,0,Offline
C01500,30,M,Cassandraberg,low,2021-03-14,1,Both
C01501,60,M,South Lisaville,high,2022-02-28,1,Online
C01502,49,F,Port Kevinmouth,medium,2021-05-21,0,Both
C01503,41,F,Allenbury,low,2021-09-14,1,Offline
C01504,42,F,South Patrick,low,2022-05-01,1,Offline
C01505,37,F,Port Heather,high,2021-06-13,0,Online
C01506,64,F,Bradleymouth,medium,2021-10-31,1,Offline
C01507,36,M,East Elaine,high,2022-04-25,1,Both
C01508,44,M,Wilsonmouth,high,2020-05-01,0,Online
C01509,31,F,Port Seanport,medium,2021-05-20,1,Online
C01510,55,F,New Danielfurt,low,2021-09-22,1,Both
C01511,35,F,Newmanton,low,2021-05-23,1,Both
C01512,54,M,Port Dominic,low,2020-05-20,1,Offline
C01513,53,F,Port Dwayneberg,low,2022-06-21,1,Both
C01514,37,F,Petershire,medium,2021-12-04,1,Online
C01515,19,M,East Erin,low,2021-11-25,1,Both
C01516,58,F,Ashleyport,low,2021-05-06,1,Offline
C01517,29,F,Robbinsstad,high,2023-11-27,0,Online
C01518,25,F,New Valeriefurt,medium,2020-05-18,0,Both
C01519,65,F,Port Kelly,medium,2023-08-09,1,Offline
C01520,58,Other,North Jacquelinestad,medium,2021-07-27,0,Offline
C01521,50,Other,Michellebury,medium,2020-06-19,1,Online
C01522,55,M,Garrettfurt,low,2021-11-01,1,Both
C01523,26,F,Grahamborough,low,2021-09-22,1,Offline
C01524,44,Other,South Don,high,2022-10-26,1,Online
C01525,36,F,Bridgesstad,medium,2022-05-12,0,Both
C01526,30,Other,Mooreberg,low,2023-07-28,0,Both
C01527,66,M,North Deborahberg,medium,2020-07-27,1,Both
C01528,69,F,Barrettberg,low,2023-01-25,1,Online
C01529,52,Other,Lake Linda,low,2020-05-11,0,Online
C01530,26,Other,Englishchester,low,2023-08-29,1,Offline
C01531,39,M,South William,low,2022-08-26,0,Both
C01532,32,M,Cruzbury,medium,2022-05-07,0,Offline
C01533,47,M,Jacobsshire,low,2020-10-15,0,Online
C01534,48,F,Lake Walter,low,2022-02-12,1,Online
C01535,70,F,Arthurton,high,2021-09-30,1,Online
C01536,63,F,Bushville,low,2022-06-01,0,Online
C01537,26,Other,Nixonland,low,2022-06-20,0,Offline
C01538,26,M,Stevenland,low,2020-08-08,0,Offline
C01539,62,M,East Thomasland,low,2022-03-24,1,Offline
C01540,20,M,Chloemouth,low,2022-11-28,0,Offline
C01541,25,F,South Shawnfort,low,2022-04-11,1,Both
C01542,18,M,Robertport,medium,2022-06-10,0,Both
C01543,30,M,North Heather,medium,2021-03-25,0,Online
C01544,27,Other,Jessicashire,high,2022-07-17,1,Offline
C01545,28,Other,Lake Thomasburgh,medium,2021-02-08,0,Both
C01546,54,M,Lake Veronicatown,low,2022-06-08,0,Both
C01547,31,Other,Millerhaven,low,2021-03-21,1,Online
C01548,66,Other,Johnathanview,low,2020-04-29,0,Online
C01549,50,Other,Alexisville,medium,2021-03-03,0,Offline
C01550,61,M,New Joanne,low,2022-07-27,1,Offline
C01551,45,M,Woodburgh,medium,2022-10-20,1,Online
C01552,66,F,South Henry,low,2021-02-09,0,Both
C01553,26,F,West Traceyberg,medium,2022-03-30,1,Both
C01554,64,M,Port Tyler,low,2022-07-14,1,Online
C01555,42,F,Youngmouth,medium,2021-10-03,1,Both
C01556,46,M,East Becky,medium,2023-02-01,1,Offline
C01557,30,M,Brianview,high,2023-07-31,1,Both
C01558,41,M,North Garyfurt,low,2023-03-19,1,Both
C01559,24,F,Thomasside,medium,2022-01-09,0,Online
C01560,27,F,Vegafurt,medium,2020-12-28,0,Both
C01561,28,M,Dustinchester,low,2022-01-07,0,Offline
C01562,30,Other,Saramouth,high,2020-01-19,1,Online
C01563,32,F,Suzanneton,medium,2021-08-16,1,Both
C01564,67,Other,Stephaniechester,medium,2020-05-31,1,Offline
C01565,48,Other,Matthewview,medium,2022-08-06,1,Offline
C01566,50,F,West Destinyfurt,low,2023-05-31,1,Online
C01567,25,F,Lake Emily,medium,2021-12-17,0,Both
C01568,26,M,New Matthew,low,2023-04-11,0,Online
C01569,49,Other,West Amy,low,2022-12-08,0,Offline
C01570,56,Other,Port Carloschester,low,2022-11-11,1,Both
C01571,57,M,Lake Seanbury,medium,2020-05-31,1,Offline
C01572,30,F,Johnathanton,medium,2023-01-31,1,Both
C01573,34,Other,North Sheenaborough,low,2020-02-06,0,Online
C01574,45,M,Lake Susanland,low,2022-07-20,1,Offline
C01575,46,F,South Diana,low,2023-08-23,0,Both
C01576,60,F,North Heather,high,2023-10-29,0,Offline
C01577,45,M,Stevenland,low,2021-01-28,1,Offline
C01578,66,M,Livingstonview,medium,2022-09-19,1,Both
C01579,53,Other,Schwartzmouth,medium,2023-04-10,1,Offline
C01580,53,M,Port Charles,medium,2021-02-03,1,Offline
C01581,49,Other,South Paulton,high,2023-04-22,1,Offline
C01582,38,M,Gregoryland,low,2021-02-05,0,Online
C01583,41,F,New Philip,high,2022-02-02,0,Both
C01584,39,F,Rodriguezside,low,2022-09-29,1,Offline
C01585,44,F,Robinsonville,low,2023-04-09,0,Online
C01586,33,Other,Baldwinville,low,2023-11-18,0,Both
C01587,22,F,North Ashleyview,low,2020-02-24,0,Online
C01588,52,F,Smithfort,low,2023-04-22,1,Both
C01589,50,F,North Elizabethview,low,2020-08-19,1,Both
C01590,19,F,Rebeccashire,low,2020-08-23,1,Offline
C01591,54,M,Mendozafurt,high,2020-01-06,0,Both
C01592,61,M,New Jeremiahfurt,low,2023-08-04,1,Online
C01593,57,F,Martinezside,low,2022-12-06,1,Online
C01594,49,Other,Mathewport,high,2023-12-23,0,Both
C01595,31,F,Lake Wendyland,low,2021-09-14,1,Both
C01596,43,M,Christophermouth,medium,2021-07-21,0,Both
C01597,55,M,Deborahburgh,medium,2023-03-27,1,Online
C01598,54,Other,South Donnaport,medium,2022-05-11,0,Offline
C01599,68,M,Mosleystad,medium,2022-12-17,1,Both
C01600,69,F,Lake Samuelborough,medium,2022-01-25,1,Online
C01601,44,F,East Anthonyshire,low,2020-08-05,1,Both
C01602,66,Other,Priceside,low,2021-01-05,0,Both
C01603,63,Other,Victormouth,high,2022-09-26,1,Online
C01604,60,Other,West Brianton,high,2020-01-26,1,Both
C01605,52,Other,East Lindsayhaven,high,2021-09-21,1,Both
C01606,64,Other,Lake Beth,low,2021-12-13,0,Offline
C01607,47,M,North Jillfort,low,2023-12-07,1,Offline
C01608,44,F,South Rebeccaton,high,2022-10-12,0,Both
C01609,31,F,North Gerald,low,2021-01-11,1,Both
C01610,28,F,Loriville,medium,2020-03-18,0,Offline
C01611,33,M,Port Brittany,low,2021-12-09,0,Online
C01612,69,F,North Tylerbury,medium,2023-06-24,1,Offline
C01613,59,M,South Matthew,low,2020-04-08,1,Online
C01614,19,F,Nguyenshire,medium,2023-07-22,1,Both
C01615,53,M,West Mary,medium,2022-04-28,0,Both
C01616,49,M,Port Brandon,low,2023-05-17,0,Offline
C01617,56,F,Bryanview,high,2020-09-26,1,Offline
C01618,60,Other,Jacksonstad,high,2020-08-07,1,Both
C01619,26,M,South John,low,2022-05-09,0,Both
C01620,60,Other,East Craigfurt,high,2022-06-23,1,Offline
C01621,23,M,North Nichole,medium,2023-04-23,1,Offline
C01622,55,Other,North Harryland,low,2020-05-05,0,Offline
C01623,31,M,Robertfort,low,2023-01-02,0,Offline
C01624,46,F,East Douglas,low,2022-12-11,0,Offline
C01625,52,F,Jenkinsburgh,medium,2021-02-24,0,Offline
C01626,52,F,New Hectorfort,medium,2022-08-06,0,Offline
C01627,68,M,Lake Margaretport,low,2022-08-08,1,Offline
C01628,19,Other,Smithbury,high,2021-06-24,0,Both
C01629,60,M,New Tiffanystad,medium,2020-10-25,0,Offline
C01630,53,F,South Kaylee,low,2023-09-02,1,Both
C01631,25,Other,West Brian,high,2022-10-21,1,Offline
C01632,18,F,Lake Megan,high,2020-06-24,1,Offline
C01633,23,M,Jimenezburgh,low,2023-11-16,0,Offline
C01634,58,F,North Deannaport,high,2022-11-07,1,Online
C01635,35,M,Kingmouth,high,2020-11-21,1,Offline
C01636,65,F,Lake Brianside,high,2020-03-08,1,Both
C01637,45,M,Port Anthony,high,2020-09-30,1,Both
C01638,22,F,North Pattymouth,medium,2022-03-10,1,Offline
C01639,62,M,Robertmouth,medium,2022-07-09,0,Both
C01640,46,Other,West Jeremybury,low,2020-12-23,1,Online
C01641,58,F,Kanefurt,low,2023-02-20,0,Online
C01642,28,M,North Thomas,medium,2023-10-16,0,Both
C01643,61,F,South Dustinmouth,medium,2022-01-22,1,Offline
C01644,48,Other,Brooksmouth,low,2020-10-03,0,Both
C01645,55,F,Lake Michael,medium,2023-01-23,0,Online
C01646,44,F,West David,low,2021-02-22,1,Both
C01647,32,M,West Derekmouth,high,2022-12-11,0,Online
C01648,47,M,Jacksonmouth,low,2021-12-13,0,Online
C01649,43,Other,Cassandraburgh,medium,2020-12-07,1,Online
C01650,23,F,North Robert,low,2022-06-17,0,Online
C01651,63,Other,Atkinsborough,medium,2022-03-21,1,Both
C01652,49,M,Hoodview,low,2022-07-07,0,Online
C01653,70,F,Fitzgeraldbury,low,2020-01-23,1,Offline
C01654,26,F,Ryanbury,high,2021-01-19,0,Offline
C01655,64,Other,New Rachel,low,2023-10-17,0,Offline
C01656,68,M,North Vickiehaven,low,2021-10-10,1,Online
C01657,57,F,Schmidtfort,high,2020-02-22,1,Both
C01658,61,Other,South Tylerland,medium,2023-06-11,0,Offline
C01659,26,F,Lake Jessicaborough,high,2022-05-17,1,Both
C01660,31,Other,Kennethland,low,2020-07-25,1,Both
C01661,56,F,Caldwellburgh,low,2020-01-25,0,Online
C01662,39,M,Hodgeshire,medium,2022-12-28,1,Both
C01663,60,Other,Fordberg,medium,2020-02-07,0,Online
C01664,34,Other,Lopezstad,medium,2023-09-20,1,Offline
C01665,60,F,Padillatown,low,2022-08-31,0,Both
C01666,29,F,South Patriciamouth,low,2023-08-29,1,Offline
C01667,47,M,West Ronaldview,low,2022-04-04,1,Online
C01668,34,M,Port Gail,low,2022-12-20,0,Offline
C01669,35,Other,Jillton,low,2022-08-21,1,Offline
C01670,34,Other,Pamelaville,high,2022-03-10,1,Both
C01671,38,F,Steventon,high,2021-08-17,1,Both
C01672,49,M,Gregoryside,medium,2021-07-21,1,Online
C01673,30,M,New Jennaborough,low,2022-12-30,0,Online
C01674,48,F,Johnville,low,2020-08-03,1,Offline
C01675,25,F,Mclaughlinshire,low,2022-10-05,1,Both
C01676,53,F,Port Julie,medium,2023-09-15,0,Both
C01677,27,M,Michaelview,low,2020-12-16,0,Offline
C01678,29,M,Ramirezland,medium,2022-02-21,1,Both
C01679,60,Other,Shaunhaven,low,2021-08-02,0,Both
C01680,67,Other,South Jenniferside,low,2022-03-29,0,Online
C01681,67,F,Shannonstad,medium,2023-10-29,1,Online
C01682,36,Other,East Patriciamouth,high,2023-05-27,0,Offline
C01683,41,Other,South Rachaelport,high,2020-05-15,0,Offline
C01684,27,M,East Joshuaberg,low,2020-04-29,1,Offline
C01685,58,F,Port James,medium,2022-02-10,0,Offline
C01686,20,Other,West Robertside,medium,2022-09-01,1,Offline
C01687,64,Other,South Michael,high,2023-12-18,0,Online
C01688,21,Other,West Jaimetown,low,2021-11-20,0,Both
C01689,22,Other,Port Stacey,high,2023-09-16,1,Online
C01690,43,F,Robertmouth,low,2022-09-28,1,Online
C01691,19,M,Toddhaven,low,2022-10-15,1,Offline
C01692,59,Other,Ellisshire,low,2023-07-31,1,Offline
C01693,69,F,Georgeview,medium,2020-07-23,1,Both
C01694,56,M,Watsonport,low,2020-12-18,0,Offline
C01695,50,M,East Michaelmouth,medium,2023-04-10,1,Offline
C01696,35,Other,Lake Amanda,medium,2020-09-15,0,Offline
C01697,69,F,Port Jean,medium,2020-10-10,1,Both
C01698,45,M,East John,low,2023-11-06,1,Offline
C01699,61,M,Autumnmouth,medium,2020-03-04,0,Offline
C01700,51,Other,Jackside,medium,2021-02-08,0,Offline
C01701,47,F,Lake Loganstad,low,2023-01-03,1,Offline
C01702,27,M,Shaneburgh,medium,2020-08-17,1,Online
C01703,51,F,Davidtown,low,2022-04-08,0,Both
C01704,22,M,Mackmouth,medium,2021-09-20,1,Offline
C01705,24,F,Ericside,medium,2023-12-12,1,Offline
C01706,34,Other,Deborahport,low,2022-02-27,0,Online
C01707,65,Other,Tarashire,medium,2022-01-06,0,Offline
C01708,20,M,Port Annette,medium,2022-11-01,1,Offline
C01709,55,Other,Morganville,medium,2023-11-09,1,Both
C01710,69,F,Mcculloughberg,low,2023-02-10,0,Online
C01711,29,M,West Angelbury,medium,2022-11-19,1,Both
C01712,24,F,Christopherton,medium,2021-11-23,0,Offline
C01713,25,M,New Alicia,low,2022-08-02,1,Offline
C01714,62,F,Jamesland,high,2023-04-28,1,Offline
C01715,57,Other,Rhodesland,low,2022-04-16,1,Offline
C01716,23,M,Leemouth,low,2022-03-06,0,Online
C01717,70,M,Lake Michaelberg,medium,2022-07-25,0,Online
C01718,31,F,Woodstad,medium,2023-01-17,0,Offline
C01719,58,Other,Michaelport,low,2020-01-19,1,Offline
C01720,27,F,East Jessicamouth,medium,2021-11-23,0,Online
C01721,27,Other,Laraport,medium,2023-02-25,1,Offline
C01722,19,F,Chandlerchester,medium,2020-09-11,0,Offline
C01723,54,F,East Jaredfort,low,2020-08-04,0,Online
C01724,58,Other,Carlshire,medium,2023-09-09,1,Offline
C01725,65,Other,Davischester,medium,2023-03-20,1,Online
C01726,49,F,Robertside,medium,2022-09-19,1,Online
C01727,63,M,East Jacob,medium,2021-12-18,1,Both
C01728,38,Other,Angelaton,low,2021-08-16,1,Offline
C01729,25,F,Maryport,medium,2023-07-02,1,Offline
C01730,62,F,Walkertown,low,2022-02-06,1,Both
C01731,30,F,Kevinfort,low,2020-08-27,0,Both
C01732,32,Other,Robertfort,high,2020-07-11,1,Both
C01733,63,Other,North David,medium,2023-11-09,1,Both
C01734,63,F,Gambleland,high,2021-03-06,1,Offline
C01735,69,M,Biancashire,medium,2022-07-19,1,Both
C01736,65,M,Courtneyfort,medium,2021-11-08,0,Online
C01737,30,M,West Williamshire,medium,2022-12-14,0,Offline
C01738,49,F,Franciscoton,low,2020-01-28,0,Online
C01739,40,F,Stevenberg,low,2020-08-15,0,Online
C01740,70,Other,North Joseph,low,2021-07-09,0,Offline
C01741,45,M,Brandonport,medium,2021-10-13,0,Both
C01742,32,F,New Jamesburgh,low,2022-04-02,1,Offline
C01743,67,M,New Karenside,medium,2023-04-02,1,Online
C01744,62,Other,Margaretport,medium,2021-05-16,0,Both
C01745,21,F,Codyshire,medium,2021-02-25,0,Online
C01746,68,Other,North Derrick,medium,2021-06-30,0,Both
C01747,20,Other,Kimberlychester,low,2021-03-13,0,Online
C01748,41,M,North Jeffery,medium,2021-06-12,1,Both
C01749,49,Other,Port Jacob,high,2022-02-20,0,Both
C01750,41,F,South Stevenland,high,2023-10-25,0,Online
C01751,46,F,North Timothy,medium,2020-06-30,0,Online
C01752,69,F,Donmouth,low,2021-04-29,0,Online
C01753,35,F,Geraldport,medium,2023-10-14,1,Offline
C01754,58,Other,East Davidberg,low,2020-02-14,1,Online
C01755,26,F,West David,medium,2022-12-04,1,Offline
C01756,51,Other,South Hannahville,low,2020-07-21,0,Offline
C01757,27,M,Port Toddchester,medium,2020-04-30,0,Online
C01758,39,F,North Antonio,medium,2020-03-07,0,Offline
C01759,21,F,South Davidview,medium,2022-10-21,0,Both
C01760,21,Other,West Elizabethville,high,2020-03-08,1,Offline
C01761,43,Other,New Jamieborough,medium,2023-04-30,1,Both
C01762,65,F,Anthonyberg,high,2020-10-14,0,Offline
C01763,51,Other,Stacystad,high,2023-08-07,1,Offline
C01764,59,M,Port Vincent,high,2021-07-01,1,Both
C01765,40,Other,New Ashley,medium,2023-02-05,0,Offline
C01766,23,M,New Jayborough,medium,2020-06-02,1,Both
C01767,64,Other,Port Amanda,high,2021-03-13,1,Online
C01768,23,Other,East Samanthafort,medium,2023-01-31,1,Both
C01769,28,M,South Emily,low,2021-07-23,1,Online
C01770,67,F,Port Michael,medium,2020-06-15,0,Both
C01771,21,F,Lewisbury,low,2021-08-12,1,Online
C01772,21,Other,Port Traceyville,high,2021-09-25,1,Offline
C01773,54,Other,New Derekstad,low,2021-12-24,1,Online
C01774,69,Other,Angelaton,high,2022-12-30,0,Offline
C01775,37,F,Tristanfurt,medium,2020-05-07,0,Both
C01776,42,Other,Burkeport,medium,2021-03-16,0,Offline
C01777,51,Other,Perezchester,low,2022-12-03,1,Offline
C01778,24,M,Lopezland,medium,2021-03-27,1,Online
C01779,23,M,Crosbystad,medium,2023-10-21,0,Offline
C01780,31,F,Lake Travisville,low,2020-10-05,1,Both
C01781,53,Other,Millsland,medium,2021-09-07,1,Both
C01782,49,Other,South Richard,medium,2020-07-04,1,Both
C01783,49,Other,Lake Saraburgh,high,2022-07-06,0,Online
C01784,50,M,Theresamouth,medium,2020-04-10,1,Online
C01785,63,Other,Martinezchester,high,2020-11-07,0,Both
C01786,31,F,Ramirezshire,medium,2023-01-31,0,Both
C01787,41,M,Katelynfurt,medium,2022-07-11,1,Online
C01788,25,F,Estradafurt,medium,2021-07-07,0,Both
C01789,27,M,Dylanmouth,low,2022-01-22,1,Offline
C01790,36,F,West Tracybury,low,2020-06-16,0,Online
C01791,68,Other,North Cory,medium,2022-09-03,1,Offline
C01792,31,M,South Erikaburgh,high,2020-03-23,1,Online
C01793,25,Other,Ericville,low,2021-08-17,0,Offline
C01794,48,Other,Lake Karenfort,low,2023-03-26,1,Offline
C01795,68,F,Harrisfort,medium,2023-05-16,0,Online
C01796,50,Other,Amyside,medium,2022-01-31,1,Both
C01797,46,M,Port Anthonychester,high,2022-04-29,1,Online
C01798,69,Other,South Shannonfurt,medium,2023-09-29,1,Offline
C01799,32,F,Johnsonburgh,low,2021-11-18,0,Both
C01800,46,Other,Nicoleburgh,low,2022-05-14,0,Online
C01801,63,M,Taylorfurt,medium,2022-02-02,1,Both
C01802,59,M,New Emilyside,medium,2022-01-27,0,Online
C01803,57,Other,Alvarezburgh,medium,2022-11-30,0,Both
C01804,51,M,South Joseshire,medium,2022-02-26,0,Online
C01805,60,Other,Katieport,low,2021-08-09,0,Offline
C01806,68,M,North Brittanyberg,low,2021-05-12,1,Online
C01807,69,Other,Michaelshire,medium,2023-07-24,1,Both
C01808,20,F,Oscarchester,high,2020-02-11,0,Offline
C01809,45,M,Robertton,medium,2021-06-20,1,Offline
C01810,34,M,East Jimmy,low,2022-10-24,0,Both
C01811,28,F,Lake Cameronport,low,2021-04-29,1,Online
C01812,27,F,Geoffreyside,high,2020-06-26,0,Online
C01813,57,F,South Dianechester,low,2021-05-21,0,Offline
C01814,42,M,Adamsfort,low,2022-06-01,1,Offline
C01815,34,F,West Nicholasfurt,high,2022-07-02,0,Online
C01816,30,M,Port Tracyborough,medium,2021-05-15,0,Offline
C01817,50,Other,Shawmouth,low,2021-06-05,0,Offline
C01818,21,F,Michaelchester,medium,2020-09-15,1,Online
C01819,48,M,Reidland,medium,2020-11-09,0,Online
C01820,35,Other,West Joseph,high,2023-07-29,0,Online
C01821,66,Other,Ballardland,medium,2021-04-06,0,Offline
C01822,54,F,New Matthewland,medium,2023-01-19,0,Online
C01823,41,Other,Simmonsstad,high,2022-05-29,0,Both
C01824,45,Other,Lake Madisonhaven,medium,2023-05-21,0,Offline
C01825,57,F,Ryanside,medium,2023-06-03,0,Online
C01826,21,F,South Richard,low,2021-05-01,1,Both
C01827,42,F,Powersside,high,2022-08-28,0,Both
C01828,50,F,Lake Jacquelineburgh,low,2020-10-07,0,Offline
C01829,23,F,Lewismouth,medium,2022-06-15,0,Both
C01830,53,F,Michaelton,high,2021-02-20,0,Both
C01831,50,F,West Steven,high,2022-03-22,1,Both
C01832,34,Other,Lake Gina,medium,2021-01-08,0,Both
C01833,38,F,Jenkinsland,low,2021-04-11,1,Online
C01834,62,M,Port Robert,medium,2022-09-11,0,Both
C01835,48,M,Debbieview,high,2023-07-03,0,Offline
C01836,53,Other,South John,medium,2022-12-02,1,Both
C01837,23,Other,North John,medium,2020-08-20,0,Both
C01838,46,Other,Stevenside,low,2023-07-09,1,Both
C01839,40,F,Lucaston,low,2021-11-08,0,Online
C01840,47,F,West Derek,high,2020-11-09,1,Online
C01841,32,Other,Donnaburgh,low,2021-02-05,1,Both
C01842,63,F,Lake Toddtown,low,2022-09-27,1,Both
C01843,32,M,West Carolynland,high,2020-03-26,1,Online
C01844,35,F,Mosleyland,high,2023-10-30,0,Online
C01845,30,Other,East Daniel,low,2021-09-08,1,Both
C01846,50,F,New Elizabethshire,low,2023-02-14,0,Both
C01847,65,Other,Tylerland,medium,2023-04-19,0,Online
C01848,55,M,Port Lindsaymouth,medium,2021-01-04,0,Offline
C01849,54,M,Shafferbury,high,2023-07-16,1,Online
C01850,61,M,Robinsonville,high,2023-12-24,1,Both
C01851,53,F,West Scott,low,2020-09-29,1,Both
C01852,61,Other,South Amandaville,low,2021-01-30,1,Offline
C01853,44,F,Wellsbury,low,2021-05-06,1,Offline
C01854,41,Other,West Thomas,medium,2021-03-07,0,Online
C01855,35,F,Andrewton,medium,2021-07-25,1,Online
C01856,43,M,Lake Samanthabury,low,2023-07-31,0,Both
C01857,32,Other,Parkerstad,medium,2021-01-27,0,Online
C01858,30,M,New Michellemouth,low,2023-11-04,0,Both
C01859,58,M,South Saraview,low,2021-08-26,1,Online
